0	1
1	1
18	1
2	2
3	2
2	3
3	3
4	4
5	4
20	4
78	4
6	5
7	5
6	6
7	6
8	7
9	7
21	7
28	7
10	8
11	8
33	8
12	9
13	9
30	9
45	9
46	9
63	9
67	9
84	9
14	10
15	10
36	10
16	11
17	11
19	11
22	12
23	12
22	13
23	13
24	14
25	14
26	15
27	15
26	16
27	16
31	17
32	17
34	18
35	18
66	18
83	18
37	19
38	19
49	19
39	20
40	20
51	20
41	21
42	21
41	22
42	22
43	23
44	23
62	23
47	24
48	24
50	24
52	25
53	25
52	26
53	26
54	27
55	27
54	28
55	28
56	29
57	29
56	30
57	30
58	31
59	31
60	32
61	32
60	33
61	33
64	34
65	34
68	35
69	35
68	36
69	36
29	37
70	37
71	37
72	38
73	38
72	39
73	39
74	40
75	40
74	41
75	41
76	42
77	42
79	43
80	43
79	44
80	44
81	45
82	45
81	46
82	46
85	47
86	47
85	48
86	48
87	49
88	49
87	50
88	50
89	51
90	51
89	52
90	52
91	53
92	53
91	54
92	54
93	55
135	55
139	55
94	56
96	56
105	56
106	56
107	56
108	56
121	56
130	56
134	56
140	56
95	57
109	57
118	57
127	57
98	58
112	58
141	58
142	58
99	59
131	59
132	59
100	60
114	60
120	60
123	60
126	60
102	61
113	61
103	62
115	62
119	62
124	62
133	62
104	63
136	63
137	63
110	64
146	64
116	65
138	65
117	66
128	66
122	67
143	67
97	68
101	68
111	68
125	68
144	68
129	69
145	69
