1	1
2	2
3	40
4	41
5	42
6	70
7	129
8	133
9	134
10	140
11	141
12	173
13	231
14	232
15	236
16	237
17	238
18	239
19	240
20	253
21	259
22	260
23	261
24	273
25	298
26	322
27	357
28	358
29	369
30	370
31	384
32	387
33	438
34	439
35	449
36	450
37	452
38	457
39	460
40	461
41	470
42	472
43	485
44	503
45	504
46	615
47	624
48	625
49	635
50	675
51	676
52	727
53	770
54	771
55	791
56	802
57	806
58	822
59	853
60	861
61	875
62	882
63	883
64	887
65	888
66	889
67	966
68	1013
69	1032
70	1050
71	1084
72	1086
73	1090
74	1102
75	1103
76	1118
77	1127
78	1140
79	1141
80	1142
81	1143
82	1144
83	1145
84	1163
85	1164
86	1174
87	1175
88	1181
89	1182
90	1183
91	1188
92	1196
93	1198
94	1206
95	1212
96	1213
97	1229
98	1235
99	1241
100	1244
101	1245
102	1255
103	1256
104	1261
105	1275
106	1277
107	1287
108	1304
109	1311
110	1322
111	1331
112	1332
113	1338
114	1347
115	1348
116	1359
117	1360
118	1379
119	1381
120	1382
121	1383
122	1390
123	1393
124	1404
125	1405
126	1411
127	1417
128	1419
129	1420
130	1422
131	1429
132	1448
133	1455
134	1457
135	1467
136	1499
137	1500
138	1524
139	1525
140	1527
141	1529
142	1530
143	1534
144	1535
145	1544
146	1549
147	1550
148	1554
149	1560
150	1563
151	1564
152	1565
153	1566
154	1568
155	1596
156	1597
157	1601
158	1606
159	1607
160	1608
161	1621
162	1622
163	1623
164	1629
165	1630
166	1638
167	1639
168	1640
169	1641
170	1674
