1	14
2	16
3	17
4	18
5	28
6	30
7	33
8	34
9	35
10	36
11	54
12	55
13	57
14	70
15	104
16	106
17	146
18	232
19	263
20	265
21	280
22	298
23	299
24	315
25	355
26	373
27	389
28	413
29	417
30	464
31	471
32	504
33	510
34	551
35	552
36	553
37	570
38	574
39	579
40	628
41	629
42	740
43	762
44	765
45	774
46	816
47	861
48	864
49	880
50	890
51	899
52	913
53	1029
54	1050
55	1084
56	1121
57	1140
58	1143
59	1161
60	1162
61	1199
62	1201
63	1205
64	1219
65	1241
66	1288
67	1310
68	1329
69	1340
70	1341
71	1406
72	1407
73	1421
74	1423
75	1434
76	1445
77	1447
78	1529
79	1572
80	1573
81	1574
82	1575
83	1587
84	1588
85	1589
86	1590
87	1603
88	1608
89	1629
90	1631
91	1633
92	1644
93	1692
94	1704
95	1741
96	1742
97	1743
98	1748
99	1750
100	1757
101	1781
102	1790
103	1791
104	1793
105	1795
106	1815
107	1822
108	1845
109	1850
110	1852
111	1853
112	1854
113	1855
114	1880
115	1883
116	1884
117	1918
118	1922
119	1923
120	1961
121	1962
122	1974
123	1975
124	1981
125	1991
126	1993
127	1997
128	1998
129	1999
130	2009
131	2021
132	2022
133	2023
134	2033
135	2034
136	2044
137	2045
138	2053
139	2057
140	2058
141	2059
142	2083
143	2087
144	2088
145	2091
146	2092
147	2097
148	2098
149	2099
150	2106
151	2107
152	2108
153	2117
154	2122
155	2123
156	2124
157	2125
158	2128
159	2145
160	2146
161	2158
162	2160
163	2184
164	2195
165	2221
166	2222
167	2237
168	2255
169	2256
170	2257
171	2260
172	2261
173	2264
174	2265
