1	0
2	1
3	33
4	34
5	50
6	51
7	66
8	85
9	90
10	91
11	112
12	116
13	117
14	118
15	119
16	123
17	124
18	126
19	128
20	151
21	152
22	163
23	175
24	176
25	185
26	189
27	190
28	196
29	212
30	213
31	216
32	226
33	228
34	230
35	231
36	233
37	244
38	245
39	246
40	267
41	268
42	273
43	293
44	309
45	310
46	317
47	318
48	324
49	325
50	326
51	345
52	346
53	353
54	354
55	360
56	388
57	389
58	391
59	392
60	437
61	438
62	446
63	447
64	448
65	449
66	450
67	454
68	460
69	467
70	469
71	470
72	471
73	490
74	491
75	510
76	511
77	512
78	551
79	552
80	561
81	562
82	578
83	601
84	602
85	605
86	606
87	645
88	646
89	649
90	650
91	652
92	653
93	658
94	663
95	664
96	681
97	732
98	733
99	769
100	772
101	775
102	776
103	778
104	779
105	792
106	794
107	817
108	818
109	857
110	873
111	898
112	899
113	927
114	973
115	974
116	975
117	1059
118	1060
119	1080
120	1081
121	1087
122	1088
123	1089
124	1090
125	1097
126	1098
127	1099
128	1100
129	1101
130	1104
131	1113
132	1131
133	1132
134	1133
135	1140
136	1144
137	1150
138	1151
139	1157
140	1164
141	1165
142	1167
143	1168
144	1180
145	1181
146	1189
147	1190
148	1191
149	1195
150	1196
151	1197
152	1206
153	1228
154	1229
