1	16
2	59
3	100
4	127
5	216
6	224
7	240
8	245
9	276
10	344
11	396
12	438
13	622
14	650
15	676
16	734
17	739
18	827
19	1133
20	1212
21	1373
22	1477
23	1603
24	1882
25	2037
26	2131
27	2182
28	2230
29	2352
30	2382
31	2473
32	2560
33	2606
34	2667
35	2813
36	2987
37	3029
38	3165
39	3480
40	3723
41	3791
42	3981
43	4413
44	4491
45	4578
46	4644
47	4750
48	4854
49	5283
50	5369
51	5486
52	5936
53	6103
54	6139
55	6262
56	6423
57	6515
58	6977
59	6993
60	7554
61	7929
62	8316
63	8674
64	9037
65	9344
66	9794
67	10437
68	10611
69	10628
70	11167
71	11172
72	11205
73	11760
74	11768
75	11954
76	11973
77	12100
78	12651
79	12806
80	12868
81	12875
82	13330
83	13455
84	13725
85	14286
86	14615
87	15184
88	15428
89	15867
90	15964
91	15969
92	16175
93	16305
94	16389
95	16418
96	16680
97	16681
98	16683
99	16686
100	16690
101	16691
102	16692
103	16696
104	16698
105	16699
106	16701
107	16703
108	16704
109	16707
110	16708
111	16715
112	16718
113	16721
114	16723
115	16727
116	16732
117	16737
118	16742
119	16743
120	16747
121	16751
122	16752
123	16757
124	16758
125	16759
126	16761
127	16773
128	16774
129	16777
130	16784
131	16789
132	16790
133	16794
134	16795
135	16798
136	16799
137	16800
138	16805
139	16806
140	16809
141	16817
142	16822
143	16828
144	16840
145	16853
146	16858
147	16872
148	16874
149	16880
150	16884
151	16888
152	16890
153	16895
154	16902
155	16909
156	16912
157	16916
158	16918
159	16923
160	16924
161	16930
162	16934
