1	1
2	3
3	14
4	15
5	19
6	20
7	37
8	50
9	55
10	58
11	119
12	128
13	209
14	231
15	245
16	247
17	248
18	269
19	277
20	298
21	318
22	321
23	334
24	355
25	387
26	401
27	431
28	432
29	444
30	471
31	490
32	491
33	492
34	493
35	510
36	516
37	517
38	521
39	523
40	526
41	542
42	605
43	611
44	637
45	647
46	738
47	740
48	807
49	836
50	849
51	865
52	873
53	877
54	915
55	916
56	940
57	963
58	971
59	972
60	1002
61	1009
62	1018
63	1019
64	1029
65	1069
66	1097
67	1106
68	1127
69	1131
70	1269
71	1295
72	1362
73	1365
74	1447
75	1511
76	1582
77	1616
78	1653
79	1665
80	1698
81	1746
82	1748
83	1785
84	1786
85	1806
86	1818
87	1838
88	1839
89	1863
90	1874
91	1875
92	1885
93	1893
94	1940
95	2000
96	2012
97	2013
98	2146
99	2154
100	2166
101	2167
102	2182
103	2185
104	2186
105	2200
106	2201
107	2212
108	2213
109	2214
110	2215
111	2222
112	2267
113	2268
114	2288
115	2292
116	2301
117	2302
118	2308
119	2309
120	2316
121	2342
122	2343
123	2351
124	2353
125	2354
126	2355
127	2370
128	2377
129	2380
130	2381
131	2391
132	2392
133	2395
134	2397
135	2399
136	2400
137	2407
138	2413
139	2414
140	2416
141	2417
142	2427
143	2433
144	2436
145	2437
146	2438
147	2442
148	2443
149	2444
150	2464
151	2468
152	2482
153	2492
154	2509
155	2513
156	2515
157	2516
158	2517
159	2524
160	2537
