1	2	1
1	16	1
2	1	1
2	3	1
2	4	1
2	5	1
2	6	1
2	7	1
2	8	1
2	9	1
2	10	1
2	11	1
2	12	1
2	13	1
2	14	1
2	24	1
2	30	1
3	2	1
3	16	1
4	2	1
5	2	1
5	16	1
6	2	1
6	16	1
7	2	1
8	2	1
9	2	1
9	16	1
10	2	1
11	2	1
12	2	1
12	16	1
13	2	1
14	2	1
14	16	1
15	16	1
15	62	1
16	1	1
16	3	1
16	5	1
16	6	1
16	9	1
16	12	1
16	14	1
16	15	1
16	17	1
16	18	1
16	19	1
16	20	1
16	21	1
16	22	1
16	23	1
16	24	1
16	25	1
16	26	1
16	27	1
16	28	1
16	29	1
16	31	1
16	32	1
16	33	1
16	34	1
16	35	1
16	36	1
16	37	1
16	38	1
16	39	1
16	40	1
16	41	1
16	42	1
16	43	1
16	44	1
16	45	1
16	46	1
16	47	1
16	48	1
16	49	1
16	50	1
16	51	1
16	52	1
16	53	1
16	54	1
16	55	1
16	56	1
16	57	1
16	58	1
16	59	1
16	60	1
16	61	1
16	62	1
17	16	1
17	62	1
18	16	1
19	16	1
19	62	1
20	16	1
20	62	1
21	16	1
22	16	1
23	16	1
24	2	1
24	16	1
25	16	1
26	16	1
27	16	1
28	16	1
28	62	1
29	16	1
30	2	1
31	16	1
32	16	1
33	16	1
34	16	1
34	62	1
35	16	1
36	16	1
37	16	1
37	62	1
38	16	1
39	16	1
40	16	1
40	62	1
41	16	1
42	16	1
43	16	1
44	16	1
45	16	1
46	16	1
47	16	1
48	16	1
49	16	1
50	16	1
51	16	1
52	16	1
53	16	1
53	62	1
54	16	1
55	16	1
56	16	1
57	16	1
58	16	1
59	16	1
60	16	1
61	16	1
62	15	1
62	16	1
62	17	1
62	19	1
62	20	1
62	28	1
62	34	1
62	37	1
62	40	1
62	53	1
62	63	1
62	64	1
62	65	1
62	66	1
62	67	1
62	68	1
62	69	1
62	70	1
62	71	1
62	72	1
62	73	1
62	74	1
62	75	1
62	76	1
62	77	1
62	78	1
62	79	1
62	80	1
62	81	1
62	82	1
62	83	1
62	84	1
62	85	1
62	86	1
63	62	1
64	62	1
65	62	1
66	62	1
67	62	1
68	62	1
69	62	1
70	62	1
71	62	1
72	62	1
73	62	1
74	62	1
75	62	1
76	62	1
77	62	1
78	62	1
79	62	1
80	62	1
81	62	1
82	62	1
83	62	1
84	62	1
85	62	1
86	62	1
