parentCluster ==> childCluster    totalParentNodes    overlappingChildNodes    Threshold(%)
12==>3	22.0    1.0    4.55
12==>1	22.0    1.0    4.55
14==>3	6.0    1.0    16.67
15==>3	6.0    1.0    16.67
1==>1	14.0    1.0    7.14
6==>1	10.0    1.0    10.0
2==>2	8.0    1.0    12.5
2==>3	8.0    1.0    12.5
3==>3	2.0    1.0    50.0
4==>3	8.0    1.0    12.5
5==>1	23.0    1.0    4.35
20==>7	2.0    1.0    50.0
