101,1
107,1
114,1
2,1
123,1
109,1
464,1
8282,1
301,1
94,1
102,1
115,1
103,1
16,1
104,1
105,1
76,1
124,1
67,1
116,1
100,1
117,1
118,1
6,1
106,1
108,1
119,1
111,1
120,1
163,1
121,1
112,1
191,1
429,1
28,1
122,1
113,1
72,1
476,1
89,1
425,1
48,1
503,1
505,1
523,1
8286,1
41,1
530,1
461,1
514,1
66,1
40,1
1076,1
217,1
248,1
225,1
90,1
29,1
34,1
43,1
129,1
51,1
30,2
14,2
10,2
110,2
13,2
78,2
475,2
460,2
291,2
364,2
17,2
80,2
19,2
157,2
171,2
478,2
479,2
480,2
462,2
466,2
45,2
55,2
535,2
193,2
365,2
453,2
7,2
351,2
506,2
493,2
526,2
527,2
11,2
371,2
529,2
151,2
335,2
501,2
528,2
86,2
366,2
472,2
487,2
363,2
138,2
73,2
540,2
459,2
456,2
538,2
327,2
539,2
274,2
541,2
165,2
70,2
306,2
402,2
200,2
85,2
50,2
128,2
64,2
83,2
20,3
236,3
296,3
15,3
23,3
42,3
87,3
21,3
452,4
399,4
214,5
31,5
264,5
74,5
250,5
467,5
367,5
77,5
516,5
8,5
210,5
515,5
82,5
58,5
518,5
519,5
524,5
520,5
521,5
522,5
488,5
8284,5
444,5
27,5
253,5
9,5
489,5
457,5
91,5
71,5
385,5
24,5
496,5
498,5
500,5
321,5
454,5
1091,5
26,5
439,5
551,5
455,5
8283,5
471,5
513,5
160,5
512,5
510,5
97,5
446,5
47,5
340,5
146,5
174,5
544,5
548,5
148,5
152,5
158,5
153,5
159,5
141,5
8285,6
485,6
154,7
54,7
533,7
32,7
37,7
3,7
298,7
22,7
542,7
549,7
98,7
62,7
99,7
60,7
63,7
49,7
53,7
150,7
93,7
162,7
166,7
126,7
79,8
75,8
4,8
39,8
46,8
491,8
36,8
52,8
186,8
25,8
243,8
442,8
35,8
443,8
450,8
5,8
447,8
543,8
56,8
18,8
65,8
550,8
44,8
38,8
12,8
59,8
81,8
170,8
127,9
155,9
57,10
448,10
137,10
95,10
207,10
84,10
92,10
88,10
144,10
167,10
445,11
449,11
125,12
497,13
492,14
328,14
61,15
33,15
145,16
343,17
341,18
332,18
545,18
355,18
546,18
547,18
