8316,1
2813,1
4644,2
4854,2
11760,2
16701,2
15184,2
16723,2
224,2
2352,2
827,2
1477,2
16715,2
7554,2
6977,2
9344,2
16773,2
13455,2
16699,2
16809,2
11768,2
16774,2
16681,2
16698,2
16895,2
16800,2
1603,2
16680,2
1882,2
11205,2
16759,2
4413,2
5486,2
6515,2
6103,2
16718,2
6423,2
16752,2
16175,2
16930,2
16707,2
100,2
16902,2
16916,2
16690,2
16696,2
16757,2
739,2
16742,2
11167,2
16727,2
16794,2
16872,2
6993,3
1133,3
676,4
15964,4
2473,5
16692,5
16912,5
240,5
10611,5
16828,5
16777,5
2987,5
5369,5
16853,5
16389,5
4578,5
16874,5
15867,5
16704,5
396,5
2131,5
12100,5
9794,6
16795,6
13725,7
14615,7
12806,8
11954,8
14286,8
5936,8
10628,8
2182,8
12875,9
13330,9
16924,10
6262,10
11973,11
11172,11
216,11
344,11
59,11
245,11
438,11
2382,11
4750,11
2560,11
12651,11
16840,11
3165,11
12868,11
16721,11
16880,11
16743,11
16789,11
15428,11
16799,11
16890,11
16737,12
16934,12
734,12
16751,12
16784,12
276,12
16822,12
4491,12
16790,12
15969,12
3029,12
16732,13
2667,13
650,14
16747,14
2230,14
127,14
16,14
1212,14
16758,14
2606,14
16923,14
1373,14
16686,15
7929,15
8674,15
16798,15
16418,15
3723,15
16305,15
16909,15
3791,16
16708,16
10437,17
16761,17
16683,18
16806,18
16805,19
3480,19
16817,20
3981,20
16918,21
16703,21
16888,22
2037,22
6139,23
16691,23
9037,24
16884,24
622,24
16858,25
5283,25
