5297,1
16941,1
16948,1
275,1
16963,1
2347,1
16986,1
8994,1
1425,1
16952,1
17046,1
17057,1
16240,1
17054,1
3667,1
16962,1
16983,1
17025,1
7250,1
5549,1
16966,1
17011,1
17122,1
12918,1
16938,1
17028,1
17032,1
1188,1
11241,1
14850,1
17101,1
17018,1
3327,1
16998,1
59,1
2691,1
16314,1
17016,1
5749,1
9250,1
193,1
17029,1
6652,1
12438,1
14329,1
16990,1
17088,1
9017,1
17117,1
4688,1
11249,1
16968,1
17152,1
17124,1
3320,1
15308,1
1509,1
17039,1
7860,1
17020,1
16976,1
17013,1
10840,1
14873,1
17115,1
16914,1
17063,1
16975,1
17007,1
1140,1
1373,1
4420,1
17022,1
17077,1
2365,1
17004,1
17072,1
1077,1
16980,1
17049,1
12211,1
17008,1
17093,1
5949,1
16967,1
17009,1
16995,1
17056,1
686,1
830,1
17116,1
16982,1
3883,1
17026,1
16970,1
17015,1
16951,1
17067,1
17207,1
8601,1
19,1
17052,1
17078,1
16947,1
16950,1
17121,1
1879,1
17083,1
17134,1
13725,1
16969,1
1171,1
13353,1
2993,1
5873,1
16958,1
164,1
1529,1
17045,1
3221,1
17023,1
16939,1
17031,1
12649,1
17105,1
17074,1
17085,1
17120,1
16996,1
17110,1
16974,1
17043,1
5875,1
1520,1
6317,1
16942,1
4483,1
4576,1
3177,1
2099,1
11817,1
17051,1
1083,1
17092,1
3173,1
8294,1
17069,1
17123,2
17044,2
17070,3
16955,3
16946,4
1148,4
10860,5
271,6
17096,6
3548,7
17198,7
420,8
17223,9
1214,9
