17082,1
16941,1
17062,1
16946,1
17055,1
17129,1
16985,1
17086,1
16952,1
4442,1
16991,1
12159,1
686,1
16940,1
1520,1
16965,1
13353,1
4431,1
17042,1
758,1
17097,1
17114,1
16942,1
4456,1
3244,1
4680,1
16989,1
109,1
8294,1
4740,1
17053,1
2453,1
2839,1
16954,1
15962,1
16943,1
2691,1
12169,1
17059,1
17033,1
17066,1
762,1
17112,1
11067,1
7141,1
10440,1
3221,1
10190,1
1961,1
17037,1
17036,1
17040,1
17081,1
208,1
15188,1
17095,2
9974,2
101,2
271,2
6332,2
17002,2
16956,2
6516,2
15609,3
10978,3
17190,4
5449,4
17047,4
681,4
16947,4
1214,4
17034,4
17012,4
16945,4
17014,4
17030,4
17035,4
17041,4
16977,4
4217,5
16971,5
16979,6
16969,6
16938,7
3311,7
669,7
4661,7
16999,8
15308,8
2917,9
6317,9
17027,9
17087,9
10860,9
16960,9
1879,10
2151,10
5037,11
7817,11
528,12
1188,12
1509,13
16949,13
258,13
3219,13
987,14
17038,14
461,15
17125,15
6526,15
9322,15
1949,16
16993,16
17000,16
14962,16
17089,16
15762,17
15577,18
17065,18
5949,19
14349,19
16957,20
16958,20
6070,21
17007,21
17019,22
6764,22
14442,23
5300,23
16650,24
6012,25
1529,25
