1510,1
2071,1
16773,1
14182,1
16825,1
5500,1
1477,2
4740,2
11241,3
10973,3
15839,3
16580,3
16589,3
16581,3
16578,3
16567,3
16583,3
16586,3
16591,3
15945,3
16572,3
16657,3
16664,3
11007,3
12422,3
14184,3
16571,3
5550,3
1576,3
3723,3
16616,3
122,3
495,3
16576,3
15865,3
558,3
4513,3
2078,3
4070,3
16566,3
4154,3
3168,3
16592,3
16672,3
1853,3
12065,3
16622,3
4527,3
16609,3
16610,3
16635,3
16654,3
12794,3
16565,3
7934,3
16562,3
16661,3
3394,3
10600,3
16577,3
400,3
600,3
16625,3
3650,3
2182,3
15932,3
16617,3
9938,3
16626,3
16588,3
16611,3
1593,3
16630,3
16929,3
16,3
16564,3
16642,3
127,3
16568,3
247,3
16647,3
5461,3
346,3
16574,3
16674,3
10014,3
16639,3
1594,3
16653,3
9724,3
12650,3
5526,3
2987,3
16666,3
5369,3
1757,3
42,3
3636,3
16575,3
16593,3
16655,3
5188,3
16590,3
16599,3
16584,3
16605,3
200,3
12868,3
7580,3
2942,3
5835,3
16624,3
3674,3
16614,3
16640,3
16659,3
3350,3
15300,3
16645,3
224,3
8597,3
8133,3
16579,3
636,3
16644,3
16595,3
16621,4
1720,4
16594,4
16637,4
2646,4
8175,4
3886,4
933,4
16608,5
1324,5
1516,5
16607,5
4750,6
16582,6
16714,7
5936,7
16908,8
