16726,1
4854,1
1280,1
16689,1
16843,1
3622,1
563,1
5993,1
16717,1
16735,1
13330,1
13202,1
13819,1
16728,1
10159,1
2473,1
5489,1
3791,1
16733,1
16765,1
16891,1
16911,1
16787,1
1339,1
1714,1
2352,1
16676,1
16720,1
16738,1
14286,1
16743,1
2813,1
7554,1
15964,1
16784,1
16937,1
16869,1
344,1
16710,1
4431,1
16691,1
16776,1
5396,1
16878,1
8131,1
1133,1
3636,1
2182,1
13725,1
11104,1
15405,1
2560,1
16703,1
10489,1
1165,1
10717,1
16687,1
15269,1
16783,1
16813,1
16713,1
16877,1
16805,1
1477,1
16900,1
2839,1
3543,1
3625,1
6515,1
16796,1
16807,1
16856,1
2606,1
16829,1
9344,1
100,1
2426,1
16716,1
16819,1
16863,1
3120,1
16879,1
127,1
10222,1
16782,1
16847,1
16692,1
16838,1
16759,1
16779,1
5465,1
16910,1
12011,1
16684,1
3029,1
16814,1
16899,1
9361,1
15428,1
16767,1
16846,1
1406,1
1549,1
16777,1
2605,1
16927,1
10437,1
16736,1
16836,1
16679,1
16831,1
1547,1
16750,1
943,1
16850,1
650,1
16894,1
16695,1
16745,1
16849,1
101,1
9794,1
16723,1
622,1
16867,1
16818,1
2037,1
16746,1
16766,1
3981,1
16801,1
16804,1
16812,1
734,1
16861,1
6115,1
16797,1
16206,1
16897,1
3047,1
16719,1
2900,1
12100,1
16775,1
1297,1
8686,1
16793,1
2667,1
2987,1
16841,1
2078,1
4578,1
12868,1
16742,1
1593,1
5389,1
15395,1
2018,1
3723,1
16816,1
276,1
16875,1
16741,1
16752,1
16754,1
16761,1
16826,1
3260,1
16706,1
16808,1
16892,1
1388,1
16747,1
2551,1
5369,1
16854,1
16936,1
1216,1
16688,1
16748,1
5813,1
15969,1
16833,1
1172,1
16756,1
16744,1
16824,1
16827,1
16901,1
224,1
16925,1
16685,1
3138,1
16780,1
16919,1
16832,1
16764,1
16844,1
16866,1
216,1
728,1
240,2
16785,2
16806,2
16848,2
16921,2
16851,2
16931,2
16834,2
2514,2
14987,2
7178,2
11811,2
3520,2
16762,2
16928,2
16677,2
10439,2
16763,2
16882,2
2628,2
3244,2
16730,2
16865,2
10611,2
1386,2
11954,2
16729,3
16855,3
9694,3
3583,3
3548,3
9690,4
9772,4
16903,4
16920,4
1887,4
16694,4
16731,5
16712,5
16815,5
2388,5
15184,5
1516,6
16768,6
16922,7
2227,7
16770,8
16803,8
16835,8
16857,9
12065,9
245,10
16860,10
16845,11
16935,11
16864,12
16825,13
14182,13
