1	2	1
2	1	1
3	4	1
4	3	1
5	6	1
6	5	1
7	8	1
8	7	1
9	10	1
10	9	1
10	73	1
11	12	1
11	59	1
12	11	1
13	14	1
14	13	1
14	23	1
15	16	1
16	15	1
16	71	1
16	103	1
17	18	1
17	147	1
18	17	1
18	46	1
18	49	1
18	80	1
19	20	1
20	19	1
20	36	1
21	22	1
22	21	1
23	14	1
23	87	1
24	25	1
25	24	1
25	96	1
26	27	1
27	26	1
28	29	1
28	45	1
28	79	1
28	91	1
29	28	1
29	39	1
29	56	1
30	31	1
31	30	1
32	33	1
33	32	1
33	130	1
34	35	1
35	34	1
36	20	1
37	38	1
38	37	1
38	129	1
39	29	1
40	41	1
41	40	1
42	43	1
43	42	1
43	58	1
43	124	1
44	45	1
45	28	1
45	44	1
46	18	1
47	48	1
47	60	1
48	47	1
49	18	1
50	51	1
51	50	1
51	102	1
52	53	1
53	52	1
54	55	1
55	54	1
56	29	1
56	57	1
57	56	1
58	43	1
59	11	1
60	47	1
60	133	1
61	62	1
62	61	1
62	117	1
63	64	1
63	72	1
64	63	1
65	66	1
66	65	1
67	68	1
68	67	1
69	70	1
70	69	1
71	16	1
72	63	1
73	10	1
74	75	1
75	74	1
76	77	1
77	76	1
78	79	1
78	90	1
79	28	1
79	78	1
80	18	1
81	82	1
82	81	1
83	84	1
84	83	1
85	86	1
86	85	1
87	23	1
88	89	1
89	88	1
89	159	1
90	78	1
91	28	1
92	93	1
92	97	1
92	110	1
93	92	1
94	95	1
95	94	1
96	25	1
97	92	1
98	99	1
99	98	1
100	101	1
101	100	1
102	51	1
103	16	1
104	105	1
105	104	1
106	107	1
107	106	1
108	109	1
109	108	1
110	92	1
111	112	1
112	111	1
112	118	1
113	114	1
113	145	1
114	113	1
115	116	1
116	115	1
117	62	1
118	112	1
119	120	1
120	119	1
121	122	1
122	121	1
122	123	1
122	140	1
123	122	1
124	43	1
125	126	1
126	125	1
127	128	1
128	127	1
129	38	1
130	33	1
131	132	1
132	131	1
133	60	1
133	134	1
134	133	1
135	136	1
136	135	1
137	138	1
138	137	1
139	140	1
140	122	1
140	139	1
141	142	1
142	141	1
143	144	1
144	143	1
145	113	1
145	146	1
145	152	1
146	145	1
147	17	1
148	149	1
149	148	1
150	151	1
151	150	1
152	145	1
153	154	1
154	153	1
155	156	1
156	155	1
157	158	1
158	157	1
159	89	1
160	161	1
161	160	1
162	163	1
163	162	1
164	165	1
165	164	1
166	167	1
167	166	1
