1	2	1
2	1	1
2	143	1
3	4	1
4	3	1
5	6	1
6	5	1
6	7	1
6	63	1
6	99	1
6	102	1
6	128	1
7	6	1
7	8	1
7	23	1
7	89	1
8	7	1
8	45	1
9	10	1
10	9	1
10	24	1
10	114	1
11	12	1
12	11	1
13	14	1
14	13	1
15	16	1
15	33	1
16	15	1
16	89	1
17	18	1
18	17	1
19	20	1
20	19	1
21	22	1
22	21	1
23	7	1
23	149	1
24	10	1
25	26	1
26	25	1
26	94	1
26	108	1
26	150	1
27	28	1
28	27	1
29	30	1
30	29	1
31	32	1
31	36	1
32	31	1
32	97	1
33	15	1
34	35	1
35	34	1
35	67	1
36	31	1
37	38	1
38	37	1
39	40	1
40	39	1
41	42	1
42	41	1
43	44	1
44	43	1
45	8	1
45	52	1
46	47	1
47	46	1
48	49	1
49	48	1
50	51	1
51	50	1
51	64	1
52	45	1
53	54	1
54	53	1
55	56	1
56	55	1
56	70	1
56	98	1
57	58	1
58	57	1
59	60	1
60	59	1
61	62	1
61	115	1
62	61	1
63	6	1
64	51	1
65	66	1
66	65	1
67	35	1
68	69	1
69	68	1
69	116	1
70	56	1
71	72	1
72	71	1
73	74	1
74	73	1
74	93	1
74	103	1
75	76	1
76	75	1
77	78	1
78	77	1
79	80	1
80	79	1
81	82	1
82	81	1
83	84	1
84	83	1
85	86	1
86	85	1
87	88	1
88	87	1
89	7	1
89	16	1
89	90	1
90	89	1
91	92	1
92	91	1
93	74	1
94	26	1
95	96	1
95	118	1
95	153	1
96	95	1
97	32	1
98	56	1
99	6	1
100	101	1
101	100	1
101	129	1
101	145	1
102	6	1
103	74	1
104	105	1
105	104	1
105	111	1
105	144	1
106	107	1
107	106	1
108	26	1
109	110	1
110	109	1
111	105	1
112	113	1
113	112	1
113	117	1
113	123	1
114	10	1
115	61	1
115	147	1
116	69	1
117	113	1
118	95	1
119	120	1
120	119	1
121	122	1
122	121	1
123	113	1
124	125	1
124	131	1
125	124	1
126	127	1
127	126	1
128	6	1
129	101	1
129	130	1
129	136	1
129	148	1
130	129	1
131	124	1
132	133	1
133	132	1
134	135	1
135	134	1
136	129	1
137	138	1
138	137	1
139	140	1
140	139	1
141	142	1
141	146	1
142	141	1
143	2	1
144	105	1
145	101	1
146	141	1
147	115	1
148	129	1
149	23	1
150	26	1
151	152	1
152	151	1
153	95	1
154	155	1
155	154	1
156	157	1
157	156	1
