1	2	1
2	1	1
2	3	1
2	4	1
2	5	1
2	6	1
2	7	1
2	8	1
2	9	1
2	10	1
2	11	1
2	12	1
2	13	1
2	14	1
2	15	1
2	16	1
2	17	1
2	18	1
2	19	1
2	20	1
2	21	1
2	22	1
2	23	1
2	24	1
2	25	1
2	26	1
2	27	1
2	28	1
2	29	1
2	30	1
2	31	1
2	32	1
2	33	1
2	41	1
2	53	1
3	2	1
4	2	1
5	2	1
6	2	1
7	2	1
8	2	1
8	41	1
8	63	1
9	2	1
9	31	1
9	53	1
9	63	1
10	2	1
11	2	1
11	34	1
11	53	1
12	2	1
12	34	1
13	2	1
14	2	1
15	2	1
16	2	1
17	2	1
18	2	1
19	2	1
20	2	1
21	2	1
22	2	1
22	31	1
22	34	1
22	41	1
22	53	1
23	2	1
24	2	1
25	2	1
26	2	1
27	2	1
28	2	1
29	2	1
30	2	1
31	2	1
31	9	1
31	22	1
31	34	1
31	37	1
31	38	1
31	41	1
31	42	1
31	44	1
31	47	1
31	48	1
31	49	1
31	50	1
31	53	1
31	54	1
31	56	1
31	57	1
31	58	1
31	63	1
31	65	1
32	2	1
33	2	1
34	11	1
34	12	1
34	22	1
34	31	1
34	35	1
34	36	1
34	37	1
34	38	1
34	39	1
34	40	1
34	41	1
34	45	1
34	46	1
34	51	1
34	52	1
34	60	1
35	34	1
36	34	1
36	41	1
36	65	1
37	31	1
37	34	1
37	53	1
37	63	1
37	65	1
38	31	1
38	34	1
38	53	1
39	34	1
40	34	1
40	53	1
41	2	1
41	8	1
41	22	1
41	31	1
41	34	1
41	36	1
41	42	1
41	43	1
41	44	1
41	54	1
42	31	1
42	41	1
42	53	1
42	63	1
43	41	1
43	63	1
44	31	1
44	41	1
44	53	1
45	34	1
46	34	1
47	31	1
48	31	1
49	31	1
49	63	1
50	31	1
51	34	1
52	34	1
53	2	1
53	9	1
53	11	1
53	22	1
53	31	1
53	37	1
53	38	1
53	40	1
53	42	1
53	44	1
53	55	1
53	57	1
53	59	1
53	61	1
53	62	1
54	31	1
54	41	1
55	53	1
56	31	1
56	63	1
56	65	1
57	31	1
57	53	1
58	31	1
59	53	1
60	34	1
61	53	1
62	53	1
63	8	1
63	9	1
63	31	1
63	37	1
63	42	1
63	43	1
63	49	1
63	56	1
63	64	1
63	66	1
64	63	1
64	65	1
65	31	1
65	36	1
65	37	1
65	56	1
65	64	1
66	63	1
