1	2	1
2	1	1
2	3	1
3	2	1
4	5	1
4	23	1
5	4	1
5	6	1
5	7	1
5	8	1
5	9	1
5	10	1
5	11	1
5	12	1
5	13	1
5	14	1
5	15	1
5	16	1
5	17	1
5	18	1
5	19	1
5	20	1
5	21	1
5	23	1
5	25	1
5	29	1
5	33	1
5	35	1
5	38	1
5	40	1
5	42	1
5	44	1
5	45	1
5	47	1
5	49	1
5	50	1
6	5	1
6	29	1
7	5	1
7	29	1
8	5	1
8	29	1
9	5	1
9	45	1
10	5	1
10	23	1
11	5	1
12	5	1
12	23	1
12	29	1
13	5	1
14	5	1
14	23	1
14	29	1
14	45	1
15	5	1
15	23	1
16	5	1
17	5	1
17	23	1
17	29	1
17	45	1
18	5	1
18	29	1
19	5	1
20	5	1
20	29	1
21	5	1
21	23	1
21	29	1
22	23	1
23	4	1
23	5	1
23	10	1
23	12	1
23	14	1
23	15	1
23	17	1
23	21	1
23	22	1
23	24	1
23	25	1
23	26	1
23	27	1
23	28	1
23	29	1
23	30	1
23	31	1
23	32	1
23	34	1
23	35	1
23	36	1
23	37	1
23	38	1
23	39	1
23	41	1
23	43	1
23	44	1
24	23	1
25	5	1
25	23	1
26	23	1
26	29	1
27	23	1
28	23	1
28	29	1
29	5	1
29	6	1
29	7	1
29	8	1
29	12	1
29	14	1
29	17	1
29	18	1
29	20	1
29	21	1
29	23	1
29	26	1
29	28	1
29	32	1
29	34	1
29	35	1
29	36	1
29	38	1
29	40	1
29	42	1
29	45	1
29	51	1
29	52	1
29	53	1
29	54	1
29	55	1
29	56	1
29	57	1
29	58	1
29	59	1
29	60	1
29	61	1
29	62	1
29	63	1
29	64	1
30	23	1
31	23	1
32	23	1
32	29	1
32	45	1
33	5	1
34	23	1
34	29	1
35	5	1
35	23	1
35	29	1
36	23	1
36	29	1
37	23	1
37	45	1
38	5	1
38	23	1
38	29	1
38	45	1
39	23	1
40	5	1
40	29	1
41	23	1
42	5	1
42	29	1
43	23	1
44	5	1
44	23	1
45	5	1
45	9	1
45	14	1
45	17	1
45	29	1
45	32	1
45	37	1
45	38	1
45	46	1
45	48	1
46	45	1
47	5	1
48	45	1
49	5	1
50	5	1
51	29	1
52	29	1
53	29	1
54	29	1
55	29	1
56	29	1
57	29	1
58	29	1
59	29	1
60	29	1
61	29	1
62	29	1
63	29	1
64	29	1
