1	2	1
2	1	1
2	151	1
3	4	1
4	3	1
5	6	1
6	5	1
6	46	1
6	47	1
6	95	1
6	132	1
7	8	1
8	7	1
9	10	1
10	9	1
10	19	1
10	34	1
10	139	1
11	12	1
12	11	1
13	14	1
14	13	1
15	16	1
15	27	1
15	72	1
16	15	1
16	43	1
16	69	1
16	91	1
16	138	1
17	18	1
18	17	1
19	10	1
19	20	1
19	31	1
19	77	1
20	19	1
21	22	1
22	21	1
23	24	1
24	23	1
25	26	1
26	25	1
26	104	1
27	15	1
27	28	1
27	65	1
27	116	1
28	27	1
29	30	1
30	29	1
30	135	1
31	19	1
32	33	1
32	117	1
33	32	1
33	72	1
33	80	1
33	85	1
33	92	1
34	10	1
35	36	1
36	35	1
37	38	1
38	37	1
39	40	1
40	39	1
40	78	1
40	122	1
41	42	1
42	41	1
43	16	1
44	45	1
44	58	1
45	44	1
46	6	1
46	68	1
47	6	1
48	49	1
49	48	1
50	51	1
51	50	1
51	88	1
52	53	1
53	52	1
53	87	1
53	131	1
54	55	1
55	54	1
55	81	1
56	57	1
57	56	1
57	82	1
58	44	1
59	60	1
60	59	1
60	94	1
61	62	1
62	61	1
62	91	1
63	64	1
64	63	1
64	79	1
65	27	1
66	67	1
67	66	1
68	46	1
69	16	1
70	71	1
70	86	1
71	70	1
71	144	1
72	15	1
72	33	1
72	115	1
73	74	1
74	73	1
75	76	1
76	75	1
77	19	1
78	40	1
79	64	1
80	33	1
81	55	1
82	57	1
83	84	1
84	83	1
85	33	1
86	70	1
87	53	1
88	51	1
89	90	1
90	89	1
91	16	1
91	62	1
92	33	1
92	93	1
92	105	1
92	108	1
93	92	1
94	60	1
95	6	1
96	97	1
97	96	1
98	99	1
99	98	1
100	101	1
101	100	1
102	103	1
103	102	1
104	26	1
105	92	1
106	107	1
107	106	1
108	92	1
109	110	1
110	109	1
111	112	1
112	111	1
113	114	1
114	113	1
115	72	1
116	27	1
117	32	1
118	119	1
119	118	1
120	121	1
121	120	1
122	40	1
123	124	1
124	123	1
125	126	1
126	125	1
127	128	1
128	127	1
129	130	1
130	129	1
131	53	1
132	6	1
133	134	1
134	133	1
135	30	1
136	137	1
137	136	1
138	16	1
139	10	1
140	141	1
141	140	1
142	143	1
142	154	1
143	142	1
144	71	1
145	146	1
146	145	1
147	148	1
148	147	1
149	150	1
150	149	1
151	2	1
152	153	1
153	152	1
154	142	1
155	156	1
156	155	1
